,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,response,response_binary,Age_Group_1,Age_Group_2,est_av_salary
29522,40,technician,married,secondary,no,1832,no,no,8,apr,2.98,2,-1,0,unknown,no,0,40-49,35-44,13032.0
29523,36,blue-collar,married,secondary,no,536,yes,no,8,apr,4.57,3,-1,0,unknown,yes,1,30-39,35-44,
29524,54,entrepreneur,married,tertiary,no,1063,yes,no,8,apr,11.5,7,-1,0,unknown,no,0,50-59,45-54,
29525,36,management,single,tertiary,no,223,yes,no,8,apr,4.68,3,-1,0,unknown,no,0,30-39,35-44,21936.0
29526,31,management,single,secondary,no,1088,yes,no,8,apr,9.58,2,-1,0,unknown,yes,1,30-39,25-34,21936.0
29527,42,blue-collar,married,secondary,no,3168,yes,no,8,apr,12.73,2,-1,0,unknown,no,0,40-49,35-44,
29528,24,student,single,secondary,no,745,yes,no,8,apr,1.55,2,-1,0,unknown,no,0,Below 30,16-24,3648
29529,27,admin.,married,secondary,no,1293,yes,no,8,apr,27.75,3,-1,0,unknown,yes,1,Below 30,25-34,10680
29530,37,technician,married,secondary,no,523,yes,no,8,apr,2.85,2,139,4,failure,no,0,30-39,35-44,13032.0
29531,29,management,single,tertiary,no,1377,no,no,8,apr,9.13,2,-1,0,unknown,yes,1,Below 30,25-34,21936.0
29532,38,blue-collar,single,secondary,no,2580,yes,no,8,apr,28.18,2,264,3,failure,yes,1,30-39,35-44,
29533,50,blue-collar,married,secondary,no,562,yes,no,8,apr,4.67,2,-1,0,unknown,no,0,50-59,45-54,
29534,23,admin.,single,tertiary,no,314,no,yes,8,apr,2.37,4,-1,0,unknown,yes,1,Below 30,16-24,10680
29535,37,services,single,secondary,no,248,yes,no,8,apr,6.95,2,57,3,failure,no,0,30-39,35-44,8400
29536,35,unemployed,married,tertiary,no,1057,yes,no,8,apr,15.03,2,-1,0,unknown,no,0,30-39,35-44,0
29537,38,technician,married,tertiary,no,206,no,no,8,apr,5.83,2,-1,0,unknown,yes,1,30-39,35-44,13032.0
29538,29,technician,married,secondary,no,23,yes,no,8,apr,1.68,2,-1,0,unknown,no,0,Below 30,25-34,13032.0
29539,25,admin.,single,tertiary,no,1420,no,no,8,apr,2.07,2,-1,0,unknown,no,0,Below 30,25-34,10680
29540,58,retired,divorced,tertiary,no,5253,no,no,9,apr,2.7,4,295,3,failure,no,0,50-59,55-64,0
29541,32,technician,married,secondary,no,344,yes,no,9,apr,1.13,3,140,2,failure,no,0,30-39,25-34,13032.0
29542,33,blue-collar,married,primary,no,331,yes,no,9,apr,7.25,2,314,3,failure,no,0,30-39,25-34,
29543,44,blue-collar,married,primary,no,1704,yes,no,9,apr,5.2,2,-1,0,unknown,no,0,40-49,35-44,
29544,54,admin.,married,primary,no,546,yes,no,9,apr,0.67,1,-1,0,unknown,no,0,50-59,45-54,10680
29545,37,technician,single,tertiary,no,3315,yes,no,9,apr,13.67,2,-1,0,unknown,no,0,30-39,35-44,13032.0
29546,48,management,divorced,tertiary,no,507,yes,no,9,apr,8.8,1,-1,0,unknown,no,0,40-49,45-54,21936.0
29547,36,blue-collar,married,primary,no,2730,yes,no,9,apr,1.75,1,323,1,failure,no,0,30-39,35-44,
29548,30,technician,single,secondary,no,3286,yes,no,9,apr,12.38,1,-1,0,unknown,yes,1,30-39,25-34,13032.0
29549,57,blue-collar,married,secondary,no,1412,yes,no,9,apr,1.48,1,330,1,failure,no,0,50-59,55-64,
29550,26,student,single,secondary,no,766,no,no,9,apr,2.08,6,-1,0,unknown,no,0,Below 30,25-34,3648
29551,41,services,married,secondary,no,803,yes,no,9,apr,9.87,4,316,3,failure,yes,1,40-49,35-44,8400
29552,28,management,single,tertiary,no,781,no,no,9,apr,2.08,6,-1,0,unknown,no,0,Below 30,25-34,21936.0
29553,53,blue-collar,married,primary,no,1090,yes,no,9,apr,3.45,1,-1,0,unknown,no,0,50-59,45-54,
29554,33,technician,single,secondary,no,719,yes,no,9,apr,7.47,2,316,6,failure,yes,1,30-39,25-34,13032.0
29555,51,blue-collar,divorced,primary,no,155,yes,yes,9,apr,3.67,1,142,1,failure,no,0,50-59,45-54,
29556,33,services,married,secondary,no,-329,yes,no,9,apr,1.88,1,-1,0,unknown,no,0,30-39,25-34,8400
29557,39,technician,married,secondary,no,6533,yes,no,9,apr,3.77,1,-1,0,unknown,no,0,30-39,35-44,13032.0
29558,39,technician,married,secondary,no,958,yes,no,9,apr,2.35,5,142,4,failure,no,0,30-39,35-44,13032.0
29559,49,admin.,married,secondary,no,909,yes,no,9,apr,12.17,1,-1,0,unknown,no,0,40-49,45-54,10680
29560,34,blue-collar,married,primary,no,1451,yes,no,9,apr,12.75,3,-1,0,unknown,no,0,30-39,25-34,
29561,42,management,married,tertiary,no,1773,no,no,9,apr,5.18,1,336,1,failure,no,0,40-49,35-44,21936.0
29562,53,admin.,single,secondary,no,2892,no,no,9,apr,8.78,3,-1,0,unknown,yes,1,50-59,45-54,10680
29563,56,blue-collar,married,primary,no,247,no,no,9,apr,2.1,4,-1,0,unknown,no,0,50-59,55-64,
29564,35,management,married,primary,no,0,yes,yes,9,apr,4.33,3,-1,0,unknown,no,0,30-39,35-44,21936.0
29565,59,admin.,married,secondary,no,817,no,no,9,apr,5.07,1,-1,0,unknown,no,0,50-59,55-64,10680
29566,32,admin.,married,secondary,no,393,yes,no,9,apr,3.93,1,330,1,failure,no,0,30-39,25-34,10680
29567,34,unemployed,married,secondary,no,438,yes,yes,9,apr,4.53,1,323,1,failure,no,0,30-39,25-34,0
29568,35,admin.,married,secondary,no,159,yes,no,9,apr,4.32,2,262,1,failure,no,0,30-39,35-44,10680
29569,36,management,married,tertiary,no,1198,yes,no,9,apr,4.63,3,-1,0,unknown,no,0,30-39,35-44,21936.0
29570,35,blue-collar,married,secondary,no,63,yes,no,9,apr,2.32,1,-1,0,unknown,no,0,30-39,35-44,
29571,36,admin.,married,secondary,no,3268,no,no,9,apr,7.15,2,-1,0,unknown,no,0,30-39,35-44,10680
29572,51,blue-collar,married,primary,no,5131,yes,no,9,apr,5.8,1,329,2,failure,no,0,50-59,45-54,
29573,47,admin.,married,secondary,no,0,no,no,9,apr,2.65,1,-1,0,unknown,no,0,40-49,45-54,10680
29574,48,services,divorced,secondary,no,3186,no,yes,9,apr,1.73,1,-1,0,unknown,no,0,40-49,45-54,8400
29575,35,admin.,married,secondary,no,898,yes,no,9,apr,3.57,1,-1,0,unknown,yes,1,30-39,35-44,10680
29576,58,retired,married,secondary,no,2126,no,no,9,apr,3.07,1,-1,0,unknown,no,0,50-59,55-64,0
29577,42,entrepreneur,married,secondary,no,0,yes,no,9,apr,5.52,1,140,4,failure,yes,1,40-49,35-44,
29578,55,management,divorced,tertiary,no,271,yes,no,9,apr,3.18,4,-1,0,unknown,no,0,50-59,55-64,21936.0
29579,34,technician,married,secondary,no,1012,yes,yes,9,apr,5.88,2,163,1,success,no,0,30-39,25-34,13032.0
29580,35,admin.,married,secondary,no,-312,no,no,9,apr,3.13,1,-1,0,unknown,no,0,30-39,35-44,10680
29581,34,self-employed,single,secondary,no,1261,yes,no,9,apr,2.82,2,-1,0,unknown,no,0,30-39,25-34,-
29582,30,blue-collar,married,secondary,no,177,yes,no,9,apr,1.03,2,332,3,failure,no,0,30-39,25-34,
29583,40,management,divorced,tertiary,no,1315,yes,no,9,apr,7.77,2,141,5,failure,no,0,40-49,35-44,21936.0
29584,43,blue-collar,married,secondary,no,664,yes,no,9,apr,4.83,2,301,1,failure,no,0,40-49,35-44,
29585,55,self-employed,married,secondary,no,2408,no,no,9,apr,5.45,2,140,1,failure,no,0,50-59,55-64,-
29586,29,admin.,married,tertiary,no,332,no,no,9,apr,2.98,1,-1,0,unknown,yes,1,Below 30,25-34,10680
29587,34,blue-collar,married,secondary,no,1235,yes,yes,9,apr,7.73,1,-1,0,unknown,no,0,30-39,25-34,
29588,31,services,single,secondary,no,900,yes,no,9,apr,3.68,2,140,6,failure,no,0,30-39,25-34,8400
29589,53,admin.,divorced,secondary,no,2647,yes,no,9,apr,8.23,1,-1,0,unknown,no,0,50-59,45-54,10680
29590,39,management,married,tertiary,no,399,no,no,9,apr,8.4,1,-1,0,unknown,no,0,30-39,35-44,21936.0
29591,68,retired,divorced,primary,no,695,no,no,9,apr,3.88,1,-1,0,unknown,yes,1,Above 60,65-74,0
29592,20,student,single,secondary,no,1819,no,no,9,apr,4.08,3,-1,0,unknown,yes,1,Below 30,16-24,3648
29593,31,blue-collar,single,secondary,no,501,yes,no,9,apr,2.2,1,-1,0,unknown,no,0,30-39,25-34,
29594,39,admin.,married,secondary,no,0,no,no,9,apr,1.77,2,-1,0,unknown,no,0,30-39,35-44,10680
29595,36,entrepreneur,married,tertiary,no,0,yes,no,9,apr,5.65,1,-1,0,unknown,no,0,30-39,35-44,
29596,30,management,single,tertiary,no,2544,no,no,9,apr,2.53,2,-1,0,unknown,yes,1,30-39,25-34,21936.0
29597,41,blue-collar,married,primary,no,3658,yes,no,9,apr,4.47,1,330,1,failure,no,0,40-49,35-44,
29598,30,technician,single,tertiary,no,987,no,no,9,apr,1.63,6,-1,0,unknown,no,0,30-39,25-34,13032.0
29599,31,admin.,single,secondary,no,3323,yes,no,9,apr,5.62,2,-1,0,unknown,no,0,30-39,25-34,10680
29600,40,management,single,tertiary,no,-318,yes,yes,9,apr,2.22,1,-1,0,unknown,no,0,40-49,35-44,21936.0
29601,40,blue-collar,married,secondary,no,1074,yes,no,9,apr,1.5,2,-1,0,unknown,no,0,40-49,35-44,
29602,40,blue-collar,married,secondary,no,1554,yes,no,9,apr,6.42,2,331,1,failure,no,0,40-49,35-44,
29603,34,entrepreneur,married,secondary,no,1847,yes,no,9,apr,9.05,3,321,6,failure,no,0,30-39,25-34,
29604,38,admin.,single,tertiary,no,-898,yes,no,9,apr,5.75,2,323,1,failure,no,0,30-39,35-44,10680
29605,32,blue-collar,married,secondary,no,759,yes,no,9,apr,5.28,5,-1,0,unknown,yes,1,30-39,25-34,
29606,34,services,married,secondary,no,404,yes,no,9,apr,3.47,12,337,1,failure,no,0,30-39,25-34,8400
29607,25,management,single,tertiary,no,565,yes,no,9,apr,2.92,1,-1,0,unknown,no,0,Below 30,25-34,21936.0
29608,34,admin.,married,tertiary,no,899,yes,no,9,apr,10.45,2,141,7,failure,no,0,30-39,25-34,10680
29609,46,blue-collar,married,primary,no,952,yes,no,9,apr,3.88,4,-1,0,unknown,no,0,40-49,45-54,
29610,36,blue-collar,single,secondary,no,5396,yes,no,9,apr,8.17,2,-1,0,unknown,no,0,30-39,35-44,
29611,37,management,divorced,tertiary,no,443,yes,no,9,apr,4.0,3,-1,0,unknown,no,0,30-39,35-44,21936.0
29612,35,entrepreneur,married,tertiary,no,7962,yes,no,9,apr,4.58,2,140,2,failure,no,0,30-39,35-44,
29613,36,technician,married,secondary,no,569,yes,no,9,apr,4.42,1,323,5,failure,no,0,30-39,35-44,13032.0
29614,39,technician,married,tertiary,no,1161,yes,no,9,apr,3.93,1,336,1,failure,no,0,30-39,35-44,13032.0
29615,33,management,married,tertiary,no,0,no,no,13,apr,4.07,2,-1,0,unknown,no,0,30-39,25-34,21936.0
29616,32,technician,married,secondary,no,1539,yes,no,13,apr,2.67,3,-1,0,unknown,no,0,30-39,25-34,13032.0
29617,36,management,married,tertiary,no,1,yes,yes,13,apr,1.4,2,-1,0,unknown,no,0,30-39,35-44,21936.0
29618,40,management,married,tertiary,no,1548,yes,no,13,apr,1.68,3,-1,0,unknown,no,0,40-49,35-44,21936.0
29619,43,blue-collar,married,primary,no,2901,yes,no,13,apr,2.98,4,-1,0,unknown,no,0,40-49,35-44,
29620,29,blue-collar,married,primary,no,18,yes,no,13,apr,4.95,3,-1,0,unknown,no,0,Below 30,25-34,
29621,35,technician,married,secondary,no,327,yes,no,13,apr,8.95,3,-1,0,unknown,no,0,30-39,35-44,13032.0
29622,43,blue-collar,married,secondary,no,678,yes,yes,13,apr,4.98,3,-1,0,unknown,no,0,40-49,35-44,
29623,42,entrepreneur,married,tertiary,no,1068,yes,no,13,apr,7.4,1,300,8,failure,no,0,40-49,35-44,
29624,45,blue-collar,married,secondary,no,96,yes,no,13,apr,5.8,3,256,2,failure,yes,1,40-49,45-54,
29625,36,admin.,single,secondary,no,2556,yes,no,13,apr,5.7,1,-1,0,unknown,no,0,30-39,35-44,10680
29626,34,admin.,married,secondary,no,1499,yes,no,13,apr,3.1,1,327,2,failure,no,0,30-39,25-34,10680
29627,34,blue-collar,married,secondary,no,837,yes,yes,13,apr,8.25,1,-1,0,unknown,no,0,30-39,25-34,
29628,30,management,married,tertiary,no,1418,yes,yes,13,apr,3.08,2,-1,0,unknown,no,0,30-39,25-34,21936.0
29629,29,technician,single,secondary,no,110,yes,no,13,apr,17.27,1,-1,0,unknown,yes,1,Below 30,25-34,13032.0
29630,52,blue-collar,married,secondary,no,8180,yes,no,13,apr,1.35,1,144,1,failure,no,0,50-59,45-54,
29631,31,blue-collar,married,secondary,no,1406,yes,yes,13,apr,18.18,2,-1,0,unknown,yes,1,30-39,25-34,
29632,44,admin.,divorced,secondary,no,21,yes,no,13,apr,11.35,3,-1,0,unknown,no,0,40-49,35-44,10680
29633,39,services,divorced,secondary,no,0,yes,no,13,apr,16.77,2,-1,0,unknown,yes,1,30-39,35-44,8400
29634,43,blue-collar,divorced,secondary,no,59,yes,no,13,apr,2.62,3,-1,0,unknown,no,0,40-49,35-44,
29635,45,admin.,single,secondary,no,946,yes,no,13,apr,12.57,3,143,6,failure,no,0,40-49,45-54,10680
29636,60,management,married,primary,no,252,yes,yes,13,apr,2.05,2,147,3,failure,no,0,Above 60,55-64,21936.0
29637,49,blue-collar,single,secondary,no,8982,yes,no,13,apr,7.83,2,334,1,failure,no,0,40-49,45-54,
29638,31,management,married,tertiary,no,357,yes,no,13,apr,3.35,2,228,5,failure,no,0,30-39,25-34,21936.0
29639,38,admin.,divorced,secondary,no,3834,yes,no,13,apr,6.05,2,327,1,failure,no,0,30-39,35-44,10680
29640,30,blue-collar,single,primary,no,464,yes,no,13,apr,11.43,1,-1,0,unknown,no,0,30-39,25-34,
29641,43,blue-collar,married,primary,no,1288,yes,no,13,apr,2.27,1,334,1,failure,no,0,40-49,35-44,
29642,43,blue-collar,married,secondary,no,2355,yes,yes,13,apr,5.55,3,-1,0,unknown,no,0,40-49,35-44,
29643,38,blue-collar,married,secondary,no,1663,yes,no,13,apr,3.62,3,327,1,failure,no,0,30-39,35-44,
29644,42,blue-collar,married,primary,no,7735,yes,no,13,apr,2.77,1,144,2,failure,no,0,40-49,35-44,
29645,41,technician,married,tertiary,no,816,yes,yes,13,apr,8.67,2,319,1,failure,no,0,40-49,35-44,13032.0
29646,30,admin.,married,secondary,no,695,yes,no,13,apr,7.97,2,-1,0,unknown,no,0,30-39,25-34,10680
29647,37,entrepreneur,single,tertiary,no,-961,no,no,13,apr,4.9,1,-1,0,unknown,no,0,30-39,35-44,
29648,40,blue-collar,married,primary,no,3090,yes,no,13,apr,11.07,1,-1,0,unknown,no,0,40-49,35-44,
29649,49,admin.,divorced,secondary,no,190,yes,no,13,apr,7.02,1,-1,0,unknown,no,0,40-49,45-54,10680
29650,34,management,married,tertiary,no,1116,yes,no,13,apr,2.0,1,262,5,failure,no,0,30-39,25-34,21936.0
29651,39,admin.,married,secondary,no,201,yes,no,13,apr,4.38,3,-1,0,unknown,no,0,30-39,35-44,10680
29652,48,blue-collar,married,primary,no,3752,yes,no,13,apr,3.58,5,-1,0,unknown,no,0,40-49,45-54,
29653,42,blue-collar,married,primary,no,2103,yes,no,13,apr,6.4,2,-1,0,unknown,yes,1,40-49,35-44,
29654,31,entrepreneur,divorced,secondary,no,290,yes,no,13,apr,3.83,1,-1,0,unknown,no,0,30-39,25-34,
29655,35,management,single,tertiary,no,1599,yes,yes,13,apr,6.78,1,-1,0,unknown,yes,1,30-39,35-44,21936.0
29656,34,technician,single,tertiary,no,925,yes,no,13,apr,11.82,1,-1,0,unknown,yes,1,30-39,25-34,13032.0
29657,41,admin.,married,secondary,no,5110,yes,no,13,apr,3.85,1,-1,0,unknown,no,0,40-49,35-44,10680
29658,40,admin.,married,secondary,no,5087,yes,no,13,apr,7.58,2,-1,0,unknown,no,0,40-49,35-44,10680
29659,31,technician,married,secondary,no,5467,yes,no,13,apr,4.18,1,-1,0,unknown,no,0,30-39,25-34,13032.0
29660,40,services,married,secondary,no,1293,yes,no,13,apr,2.13,3,-1,0,unknown,no,0,40-49,35-44,8400
29661,43,blue-collar,divorced,primary,no,515,yes,no,13,apr,3.32,2,146,1,failure,no,0,40-49,35-44,
29662,50,admin.,divorced,secondary,no,-194,yes,no,13,apr,3.97,2,-1,0,unknown,no,0,50-59,45-54,10680
29663,56,blue-collar,married,primary,no,2765,no,no,13,apr,3.7,3,-1,0,unknown,no,0,50-59,55-64,
29664,26,management,single,tertiary,no,-3,no,no,13,apr,17.03,2,-1,0,unknown,yes,1,Below 30,25-34,21936.0
29665,28,blue-collar,married,secondary,no,631,yes,no,13,apr,2.52,1,-1,0,unknown,no,0,Below 30,25-34,
29666,33,management,single,tertiary,no,215,yes,no,13,apr,17.63,1,17,1,failure,no,0,30-39,25-34,21936.0
29667,29,services,divorced,secondary,no,84,yes,no,13,apr,18.35,2,-1,0,unknown,yes,1,Below 30,25-34,8400
29668,31,management,single,tertiary,no,999,yes,no,13,apr,3.12,5,-1,0,unknown,no,0,30-39,25-34,21936.0
29669,52,blue-collar,married,secondary,no,543,yes,no,13,apr,3.52,2,-1,0,unknown,no,0,50-59,45-54,
29670,36,admin.,single,secondary,no,587,yes,no,13,apr,3.98,3,-1,0,unknown,no,0,30-39,35-44,10680
29671,27,services,single,secondary,no,150,no,no,13,apr,1.35,3,-1,0,unknown,no,0,Below 30,25-34,8400
29672,30,self-employed,married,secondary,no,1772,yes,no,13,apr,2.63,4,-1,0,unknown,no,0,30-39,25-34,-
29673,30,blue-collar,married,primary,no,-93,yes,no,13,apr,2.88,4,-1,0,unknown,no,0,30-39,25-34,
29674,35,blue-collar,married,tertiary,no,5271,yes,no,14,apr,1.98,2,-1,0,unknown,no,0,30-39,35-44,
29675,80,retired,married,primary,no,1861,no,no,14,apr,9.38,2,-1,0,unknown,no,0,Above 60,80+,0
29676,57,management,married,tertiary,no,1318,no,no,14,apr,2.37,2,-1,0,unknown,no,0,50-59,55-64,21936.0
29677,33,blue-collar,married,secondary,no,91,yes,no,14,apr,4.72,2,-1,0,unknown,no,0,30-39,25-34,
29678,32,admin.,divorced,secondary,no,410,yes,no,14,apr,2.15,1,-1,0,unknown,no,0,30-39,25-34,10680
29679,24,technician,single,secondary,no,139,no,no,14,apr,4.32,1,-1,0,unknown,no,0,Below 30,16-24,13032.0
29680,38,technician,married,tertiary,no,52,yes,no,14,apr,1.37,4,-1,0,unknown,no,0,30-39,35-44,13032.0
29681,45,blue-collar,married,secondary,no,863,yes,no,14,apr,9.42,2,-1,0,unknown,no,0,40-49,45-54,
29682,39,services,married,secondary,no,554,yes,no,14,apr,4.18,1,-1,0,unknown,no,0,30-39,35-44,8400
29683,32,services,single,secondary,no,758,yes,no,14,apr,4.37,1,-1,0,unknown,no,0,30-39,25-34,8400
29684,33,technician,single,tertiary,no,318,yes,no,14,apr,6.68,1,-1,0,unknown,no,0,30-39,25-34,13032.0
29685,35,blue-collar,married,secondary,no,120,yes,no,14,apr,4.48,3,328,1,failure,no,0,30-39,35-44,
29686,44,services,married,secondary,no,1450,yes,no,14,apr,5.93,1,314,2,failure,no,0,40-49,35-44,8400
29687,36,services,single,secondary,no,1405,yes,no,14,apr,4.72,3,-1,0,unknown,no,0,30-39,35-44,8400
29688,34,management,married,tertiary,no,703,yes,no,14,apr,5.7,1,-1,0,unknown,yes,1,30-39,25-34,21936.0
29689,41,management,married,tertiary,no,-456,no,no,14,apr,7.12,4,144,1,failure,no,0,40-49,35-44,21936.0
29690,45,technician,single,primary,no,237,yes,no,14,apr,1.83,1,263,1,failure,no,0,40-49,45-54,13032.0
29691,33,management,married,tertiary,no,0,yes,no,14,apr,8.92,3,328,1,failure,yes,1,30-39,25-34,21936.0
29692,59,technician,married,secondary,no,0,yes,no,14,apr,2.42,1,-1,0,unknown,no,0,50-59,55-64,13032.0
29693,25,student,single,secondary,no,1765,yes,no,14,apr,1.85,3,326,2,failure,no,0,Below 30,25-34,3648
29694,35,unemployed,married,secondary,no,2080,yes,no,14,apr,4.43,3,-1,0,unknown,no,0,30-39,35-44,0
29695,82,housemaid,married,primary,no,2140,no,no,14,apr,1.97,6,-1,0,unknown,no,0,Above 60,80+,8400
29696,58,blue-collar,married,primary,no,5445,yes,no,14,apr,6.52,1,-1,0,unknown,no,0,50-59,55-64,
29697,31,blue-collar,single,secondary,no,609,yes,no,14,apr,18.77,1,335,1,failure,no,0,30-39,25-34,
29698,34,management,single,tertiary,no,2646,no,no,14,apr,2.37,1,-1,0,unknown,yes,1,30-39,25-34,21936.0
29699,40,technician,married,tertiary,no,1641,yes,no,14,apr,14.25,1,-1,0,unknown,no,0,40-49,35-44,13032.0
29700,33,admin.,single,secondary,no,572,yes,no,14,apr,5.73,1,74,2,failure,yes,1,30-39,25-34,10680
29701,22,student,single,secondary,no,107,no,no,14,apr,2.08,1,-1,0,unknown,yes,1,Below 30,16-24,3648
29702,32,technician,married,secondary,no,765,yes,yes,14,apr,14.17,2,-1,0,unknown,yes,1,30-39,25-34,13032.0
29703,37,technician,married,secondary,no,474,yes,no,14,apr,1.42,1,322,1,failure,no,0,30-39,35-44,13032.0
29704,66,retired,married,secondary,no,3473,no,no,14,apr,7.35,2,-1,0,unknown,no,0,Above 60,65-74,0
29705,54,admin.,married,secondary,no,3136,yes,no,14,apr,1.73,1,146,1,failure,no,0,50-59,45-54,10680
29706,36,management,single,secondary,no,4394,yes,no,14,apr,1.9,1,-1,0,unknown,no,0,30-39,35-44,21936.0
29707,36,management,divorced,tertiary,no,102,yes,no,14,apr,1.9,1,-1,0,unknown,no,0,30-39,35-44,21936.0
29708,36,services,single,secondary,no,-253,yes,no,14,apr,17.88,1,-1,0,unknown,yes,1,30-39,35-44,8400
29709,65,management,married,secondary,no,5251,no,no,14,apr,3.77,5,-1,0,unknown,no,0,Above 60,65-74,21936.0
29710,44,admin.,divorced,secondary,no,0,no,no,14,apr,26.57,1,148,1,failure,yes,1,40-49,35-44,10680
29711,65,retired,married,secondary,no,2,no,no,14,apr,7.5,1,-1,0,unknown,yes,1,Above 60,65-74,0
29712,43,admin.,married,secondary,no,1159,yes,no,14,apr,1.9,2,-1,0,unknown,no,0,40-49,35-44,10680
29713,38,admin.,married,secondary,no,766,yes,no,14,apr,7.68,2,335,1,failure,no,0,30-39,35-44,10680
29714,32,blue-collar,married,primary,no,1287,yes,no,14,apr,4.95,2,-1,0,unknown,no,0,30-39,25-34,
29715,62,retired,married,primary,no,1084,no,no,14,apr,8.42,1,-1,0,unknown,yes,1,Above 60,55-64,0
29716,25,management,single,tertiary,no,702,no,no,14,apr,2.72,2,-1,0,unknown,no,0,Below 30,25-34,21936.0
29717,27,self-employed,married,tertiary,no,10005,yes,no,14,apr,2.72,3,271,2,failure,no,0,Below 30,25-34,-
29718,61,self-employed,divorced,tertiary,no,6,yes,no,14,apr,2.22,2,-1,0,unknown,yes,1,Above 60,55-64,-
29719,40,technician,single,tertiary,no,1175,no,no,14,apr,3.07,1,-1,0,unknown,yes,1,40-49,35-44,13032.0
29720,41,housemaid,married,primary,no,0,no,no,14,apr,2.8,1,-1,0,unknown,yes,1,40-49,35-44,8400
29721,30,technician,single,primary,no,2731,yes,no,14,apr,5.23,1,-1,0,unknown,no,0,30-39,25-34,13032.0
29722,65,retired,married,primary,no,2173,no,no,14,apr,1.2,1,-1,0,unknown,no,0,Above 60,65-74,0
29723,32,technician,single,tertiary,no,1012,no,no,14,apr,2.97,1,-1,0,unknown,no,0,30-39,25-34,13032.0
29724,75,retired,divorced,secondary,no,105,no,no,14,apr,3.87,1,-1,0,unknown,no,0,Above 60,75-79,0
29725,35,blue-collar,married,secondary,no,106,yes,no,14,apr,4.2,5,-1,0,unknown,no,0,30-39,35-44,
29726,33,blue-collar,single,secondary,no,1254,yes,no,14,apr,9.73,1,-1,0,unknown,no,0,30-39,25-34,
29727,77,retired,divorced,tertiary,no,4659,no,no,14,apr,2.68,1,-1,0,unknown,yes,1,Above 60,75-79,0
29728,62,housemaid,married,tertiary,no,1528,no,no,14,apr,8.27,1,-1,0,unknown,yes,1,Above 60,55-64,8400
29729,34,blue-collar,single,secondary,no,47,yes,no,14,apr,3.87,1,147,2,failure,no,0,30-39,25-34,
29730,29,services,married,secondary,no,489,yes,no,14,apr,5.53,3,-1,0,unknown,no,0,Below 30,25-34,8400
29731,30,unemployed,married,tertiary,no,330,no,no,14,apr,1.85,1,-1,0,unknown,yes,1,30-39,25-34,0
29732,34,services,married,secondary,no,6662,yes,yes,14,apr,5.13,2,-1,0,unknown,no,0,30-39,25-34,8400
29733,33,admin.,single,tertiary,no,867,yes,no,14,apr,4.12,1,-1,0,unknown,no,0,30-39,25-34,10680
29734,29,admin.,single,secondary,no,731,no,no,14,apr,1.78,3,-1,0,unknown,yes,1,Below 30,25-34,10680
29735,43,blue-collar,married,primary,no,2273,yes,no,14,apr,7.07,2,147,3,failure,no,0,40-49,35-44,
29736,32,management,single,tertiary,no,574,yes,no,14,apr,4.32,2,145,3,failure,no,0,30-39,25-34,21936.0
29737,34,admin.,married,secondary,no,395,yes,no,14,apr,4.3,8,-1,0,unknown,no,0,30-39,25-34,10680
29738,36,management,married,tertiary,no,926,no,no,14,apr,3.6,1,-1,0,unknown,yes,1,30-39,35-44,21936.0
